"age","job","marital","education","default_credit","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","term_deposit_subscribed"
"Workforce","technician","married","tertiary","no",-0.0622822625580007,"yes","no","cellular",-0.82596588333374,"apr",-0.0878091126700717,-0.572870169793238,2.9960409361665,0.162786450436281,"failure","no"
"Workforce","blue-collar","married","secondary","no",-0.404094986685721,"yes","no","unknown",-0.82596588333374,"may",-0.472742645736249,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","services","married","secondary","no",0.0940223909023451,"no","no","cellular",1.34414850494288,"aug",-0.752694306148014,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","married","tertiary","no",1.24058837329193,"no","no","cellular",0.500215131724197,"nov",-0.760470741159451,-0.246674279051293,1.15762045646656,0.162786450436281,"failure","no"
"Workforce","services","married","secondary","no",-0.400112702521126,"yes","yes","unknown",-1.30821352517299,"may",0.35544768298189,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","housemaid","married","primary","no",-0.363276573998624,"yes","no","telephone",0.259091310804572,"may",-0.943216963928243,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","admin.","single","secondary","no",0.282849031706882,"yes","no","unknown",-1.54933734609261,"jun",0.371000553004765,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",1.80607272466439,"no","no","cellular",-1.30821352517299,"aug",-0.309437510496052,-0.246674279051293,0.299017485178126,9.78005202267797,"unknown","yes"
"Workforce","blue-collar","single","secondary","no",0.0638234026541679,"yes","no","unknown",-0.223156331034678,"may",-0.060591590130039,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","married","unknown","no",1.00961589174543,"yes","no","unknown",0.0179674898849468,"may",0.126042850144471,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","tertiary","no",-0.365267716080922,"no","no","cellular",0.138529400344759,"jul",1.68521806993777,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",-0.606527765052623,"yes","no","cellular",1.70583423632232,"jul",-0.35609612056468,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.23849833684132,"no","no","cellular",1.22358659448307,"aug",-0.437748688184778,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","tertiary","no",-0.317148449092068,"no","no","cellular",1.4647104154027,"jan",0.775375173599537,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","secondary","no",-0.3178121631195,"yes","yes","unknown",1.4647104154027,"may",-0.725476783607981,4.97245997281981,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","divorced","secondary","no",0.55696292503649,"no","no","cellular",-1.30821352517299,"may",-0.340543250541804,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","services","single","secondary","no",-0.421351551398965,"yes","no","cellular",-1.18765161471318,"may",2.14791595311833,-0.572870169793238,2.97583851331265,0.932167696215616,"unknown","no"
"Youth","admin.","married","secondary","no",-0.447568255482547,"yes","no","cellular",0.259091310804572,"jul",2.05848695048679,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","retired","single","primary","no",-0.447568255482547,"no","no","telephone",-0.82596588333374,"sep",-0.441636905690497,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","housemaid","married","primary","yes",-0.447568255482547,"no","yes","unknown",0.138529400344759,"jun",-0.379425425598994,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","single","tertiary","no",-0.0486761249956351,"yes","no","cellular",0.259091310804572,"nov",-0.620494910953569,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","secondary","no",-0.339714726024772,"no","no","cellular",0.741338952643821,"oct",1.77853529007503,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","technician","married","secondary","no",-0.274338894322674,"yes","no","cellular",0.138529400344759,"jul",-0.286108205461739,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","single","tertiary","no",-0.22621962733382,"yes","no","cellular",0.138529400344759,"apr",0.857027741219635,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","admin.","single","tertiary","no",-0.354648291642002,"no","no","cellular",-0.464280151954303,"nov",-0.270555335438863,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","single","secondary","no",-0.118366097876044,"yes","yes","unknown",1.4647104154027,"may",0.767598738588099,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",0.711940150441971,"no","no","cellular",1.4647104154027,"jan",-0.441636905690497,0.0795216116906509,0.581851405131963,0.162786450436281,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.0669282607500279,"yes","no","cellular",0.500215131724197,"apr",1.7940881600979,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","blue-collar","single","secondary","no",0.469684530429121,"yes","no","unknown",0.620777042184009,"may",-0.546618778344909,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.405090557726869,"yes","no","unknown",-1.30821352517299,"may",-0.115026635210104,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","secondary","no",-0.402767558630856,"no","no","cellular",1.10302468402326,"aug",-0.597165605919255,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","secondary","no",-0.275998179391255,"yes","no","unknown",0.138529400344759,"jun",-0.305549292990333,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.279648606542133,"no","no","cellular",-1.30821352517299,"mar",-0.760470741159451,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","blue-collar","married","secondary","no",-0.292591030077066,"yes","no","unknown",0.620777042184009,"may",0.91535100380542,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","tertiary","no",1.1337304148753,"yes","no","cellular",-1.06708970425336,"aug",-0.585500953402098,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",1.69125019791858,"yes","no","unknown",-1.66989925655243,"jun",-0.927664093905367,1.71050106540037,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","secondary","no",-0.0808662553261097,"yes","no","cellular",-1.18765161471318,"sep",0.608181820853622,-0.572870169793238,2.60209369051651,0.932167696215616,"unknown","yes"
"Youth","technician","single","tertiary","no",-0.327436016517271,"yes","no","cellular",0.620777042184009,"nov",-0.947105181433961,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.443917828331669,"yes","no","cellular",0.620777042184009,"aug",-0.608830258436412,2.03669695614232,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",0.0160359926790304,"yes","no","telephone",-0.464280151954303,"may",-0.779911828688046,-0.246674279051293,2.97583851331265,0.162786450436281,"failure","no"
"Workforce","blue-collar","married","primary","no",0.854638666339951,"yes","no","cellular",0.500215131724197,"apr",-0.531065908322033,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","married","tertiary","no",-0.575333205763297,"yes","no","cellular",1.4647104154027,"jul",-0.371648990587556,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",-0.439603687153358,"yes","no","cellular",0.500215131724197,"apr",-0.663265303516478,-0.572870169793238,1.15762045646656,0.547477073325948,"failure","no"
"Workforce","blue-collar","married","secondary","no",0.916695927904887,"yes","no","unknown",0.379653221264384,"may",-0.185014550313046,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","single","secondary","no",0.12355766512309,"yes","no","cellular",0.379653221264384,"nov",-0.289996422967458,-0.246674279051293,1.4404543764204,0.547477073325948,"failure","no"
"Youth","management","single","tertiary","no",-0.447568255482547,"yes","no","cellular",-1.66989925655243,"apr",0.133819285155909,-0.246674279051293,2.7738142847742,0.547477073325948,"failure","no"
"Retired","blue-collar","married","secondary","no",-0.434293974933898,"no","no","unknown",-1.30821352517299,"jun",-0.515513038299157,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","retired","single","primary","no",-0.303542311529702,"no","no","unknown",-1.30821352517299,"may",-0.46885442823053,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","divorced","secondary","no",-0.0500035530505,"yes","yes","cellular",-1.06708970425336,"apr",2.24900960826702,-0.572870169793238,2.70310580478574,0.162786450436281,"unknown","no"
"Workforce","blue-collar","married","secondary","no",0.87587751521779,"no","no","unknown",1.70583423632232,"jun",-0.363872555576118,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","student","single","unknown","no",-0.188056070756453,"no","no","cellular",-1.4287754356328,"may",-0.958769833951118,1.38430517465843,0.521244136570426,0.162786450436281,"unknown","no"
"Youth","housemaid","married","tertiary","no",3.27553558139987,"no","no","cellular",0.861900863103634,"feb",-0.480519080747687,-0.572870169793238,1.57177012497039,0.932167696215616,"failure","no"
"Youth","technician","single","secondary","no",-0.146242087028208,"yes","no","unknown",0.620777042184009,"may",-0.900446571365334,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","primary","no",-0.447568255482547,"yes","no","unknown",-1.66989925655243,"jun",3.02276489190509,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","technician","married","secondary","no",-0.440931115208223,"yes","no","cellular",-0.82596588333374,"jul",-0.636047780976445,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","single","secondary","no",0.202207777373837,"no","no","telephone",-1.06708970425336,"jul",-0.686594608550791,-0.246674279051293,0.359624753739662,1.31685831910528,"failure","no"
"Workforce","housemaid","married","secondary","no",-0.326440445476122,"yes","no","unknown",-1.06708970425336,"may",0.0599431525472487,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",0.534728505117503,"yes","no","cellular",0.500215131724197,"nov",-0.682706391045072,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","admin.","single","tertiary","no",-0.501329091704577,"yes","yes","unknown",-1.18765161471318,"jun",-0.54273056083919,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","retired","married","secondary","no",0.464042961195945,"no","no","cellular",-0.584842062414115,"sep",-0.566059865873504,-0.572870169793238,0.410130810874276,0.162786450436281,"failure","no"
"Youth","admin.","single","secondary","no",-0.305533453612,"no","yes","telephone",-0.584842062414115,"jul",0.24268937531604,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","secondary","no",0.651210316931901,"no","no","cellular",-1.79046116701224,"oct",-0.239449595393111,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","student","single","tertiary","no",-0.447236398468831,"no","no","cellular",1.10302468402326,"jul",-0.721588566102262,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","admin.","single","secondary","no",-0.540820076336809,"yes","no","cellular",-0.946527793793552,"may",-0.445525123196216,0.405717502432595,3.03644578187419,1.31685831910528,"unknown","no"
"Workforce","retired","single","tertiary","no",0.0206819908710576,"yes","no","cellular",-0.34371824149449,"may",0.647063995910811,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","primary","no",-0.226551484347536,"yes","no","unknown",0.500215131724197,"may",4.64026337428418,2.36289284688426,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","unknown","no",-0.410732126960045,"no","no","unknown",0.500215131724197,"jun",-0.853787961296707,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.445245256386534,"no","no","cellular",1.34414850494288,"may",0.872580611242511,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.443585971317953,"yes","no","unknown",0.0179674898849468,"may",0.580964298313589,2.36289284688426,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","secondary","no",0.557626639063923,"yes","no","cellular",0.138529400344759,"nov",-0.0294858500842874,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","admin.","single","tertiary","no",-0.338719154983623,"yes","yes","unknown",1.22358659448307,"jun",0.0482785000300918,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","divorced","secondary","no",0.0936905338886289,"yes","no","cellular",-0.464280151954303,"aug",-0.332766815530366,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","secondary","no",-0.454869109784304,"yes","no","unknown",-0.102594420574866,"may",-0.861564396308144,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","tertiary","no",-0.390488849123355,"no","no","unknown",-1.06708970425336,"jun",-0.954881616445399,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","student","single","secondary","no",-0.378210139615855,"yes","no","unknown",-1.18765161471318,"may",0.20380720025885,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.38916142106849,"yes","yes","cellular",-1.54933734609261,"apr",-0.270555335438863,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","primary","no",-0.46847524734667,"yes","no","unknown",-0.223156331034678,"may",0.612070038359341,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","married","secondary","no",-0.116706812807463,"no","yes","cellular",-0.584842062414115,"aug",-0.0333740675900063,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1.31326505929579,"yes","no","cellular",0.259091310804572,"may",-0.748806088642295,-0.246674279051293,3.31927970182802,0.162786450436281,"failure","no"
"Youth","technician","married","tertiary","no",-0.392811848219369,"no","no","cellular",-0.102594420574866,"may",-0.157797027773013,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","primary","no",-0.447568255482547,"no","no","unknown",-0.82596588333374,"jun",-0.585500953402098,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","unemployed","married","secondary","no",-0.426661263618425,"no","no","cellular",-1.30821352517299,"feb",0.682057953462282,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",1.67897148841107,"no","no","unknown",-1.18765161471318,"jun",-0.892670136353896,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",-0.206971920538278,"yes","no","cellular",1.34414850494288,"feb",-0.527177690816314,0.0795216116906509,0.602053827985808,2.85562081066395,"failure","no"
"Workforce","housemaid","married","secondary","yes",-0.515598943294375,"no","yes","cellular",0.259091310804572,"jul",-0.231673160381673,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",0.161721221700457,"yes","no","cellular",-0.464280151954303,"aug",-0.31721394550749,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",0.588489341339532,"yes","no","unknown",-0.464280151954303,"may",0.332118377947576,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",0.0180271347613278,"yes","yes","cellular",-0.464280151954303,"may",0.662616865933687,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","divorced","secondary","no",-0.447568255482547,"yes","no","cellular",0.620777042184009,"nov",-0.725476783607981,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",-0.447568255482547,"yes","no","cellular",1.58527232586251,"jan",0.332118377947576,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","divorced","secondary","no",0.267915466089651,"yes","no","cellular",-1.54933734609261,"feb",0.00939632497290223,-0.572870169793238,1.57177012497039,1.31685831910528,"failure","yes"
"Workforce","management","married","tertiary","no",-0.320135162215514,"no","no","unknown",1.4647104154027,"may",-0.262778900427425,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","single","secondary","no",0.663489026439401,"yes","no","unknown",-0.223156331034678,"may",0.57707608080787,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",-0.430643547783019,"no","no","cellular",0.500215131724197,"aug",-0.639935998482164,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","unemployed","single","secondary","no",-0.447568255482547,"yes","no","cellular",-0.584842062414115,"may",-0.519401255804876,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","retired","married","primary","no",-0.447568255482547,"yes","no","cellular",0.138529400344759,"apr",-0.741029653630857,0.0795216116906509,3.06674941615496,0.162786450436281,"unknown","no"
"Youth","student","single","tertiary","no",-0.263055755856322,"yes","no","unknown",1.34414850494288,"may",-0.947105181433961,2.36289284688426,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","divorced","unknown","yes",-0.447236398468831,"no","no","unknown",0.500215131724197,"jun",-0.274443552944582,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","self-employed","single","tertiary","no",-0.256086758568281,"yes","no","cellular",-0.102594420574866,"may",-0.87711726633102,-0.572870169793238,2.61219490194343,0.162786450436281,"failure","no"
"Workforce","blue-collar","single","primary","no",0.379087565684589,"no","yes","unknown",0.138529400344759,"jun",-0.352207903058961,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","self-employed","married","tertiary","no",-0.447568255482547,"no","no","cellular",0.620777042184009,"nov",-0.861564396308144,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.36095357490261,"yes","no","unknown",-0.464280151954303,"jun",0.693722605979439,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.447568255482547,"yes","no","cellular",-1.30821352517299,"feb",-0.24333781289883,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.0738972580380688,"yes","no","cellular",0.138529400344759,"apr",0.262130462844635,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","married","secondary","no",1.01724860306091,"yes","no","unknown",1.70583423632232,"may",-0.379425425598994,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.445908970413966,"yes","no","unknown",0.861900863103634,"may",0.028837412501497,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","housemaid","married","primary","no",0.313379876968775,"yes","no","cellular",0.379653221264384,"nov",0.771486956093818,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.117702383848612,"no","no","cellular",1.4647104154027,"may",0.604293603347903,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","tertiary","no",0.0166997067064628,"no","no","cellular",-0.464280151954303,"aug",0.68983438847372,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.275002608350106,"yes","no","cellular",-1.18765161471318,"feb",-0.394978295621869,0.731913393174539,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","tertiary","no",-0.447568255482547,"yes","no","unknown",-0.946527793793552,"may",-0.173349897795889,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.196352496099359,"no","no","cellular",0.259091310804572,"aug",-0.861564396308144,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","divorced","tertiary","no",1.66569720786243,"yes","no","cellular",-1.4287754356328,"may",2.57950809625313,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","student","single","tertiary","no",-0.415378125152073,"no","no","cellular",1.34414850494288,"aug",0.479870643164896,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.14159608883618,"yes","no","telephone",-0.946527793793552,"jul",1.23418483927437,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","technician","married","secondary","no",-0.430311690769303,"no","no","cellular",0.500215131724197,"aug",2.42009117851866,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","secondary","no",-0.117702383848612,"yes","no","cellular",-0.464280151954303,"nov",-0.122803070221542,0.0795216116906509,0.541446559424272,2.08623956488462,"success","yes"
"Workforce","management","married","tertiary","no",-0.632080755108773,"yes","yes","cellular",-0.946527793793552,"may",1.64633589488058,0.0795216116906509,3.10715426186265,0.932167696215616,"failure","yes"
"Workforce","retired","married","secondary","no",1.2010973886597,"no","no","cellular",-1.18765161471318,"may",-0.581612735896379,-0.572870169793238,0.480839290862735,0.547477073325948,"failure","no"
"Workforce","admin.","divorced","secondary","no",0.245017332143231,"no","no","cellular",0.500215131724197,"nov",1.98072260037241,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","blue-collar","married","secondary","no",-0.228542626429833,"yes","yes","cellular",-1.30821352517299,"feb",0.740381216048066,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","admin.","single","secondary","no",0.805523828309949,"yes","no","unknown",0.379653221264384,"may",-0.161685245278732,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","tertiary","no",0.31205244891391,"yes","yes","cellular",0.138529400344759,"nov",-0.293884640473177,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","secondary","no",-0.222569200182941,"yes","no","cellular",0.138529400344759,"apr",0.0754960225701245,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.283630890706728,"no","no","cellular",-0.223156331034678,"aug",-0.340543250541804,2.36289284688426,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","secondary","no",-0.328099730544703,"yes","yes","cellular",1.58527232586251,"jan",-0.659377086010759,-0.572870169793238,2.03642585060884,0.162786450436281,"failure","no"
"Workforce","self-employed","married","secondary","no",-0.0782113992163798,"yes","no","unknown",0.0179674898849468,"may",-0.744917871136576,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","secondary","no",-0.376550854547273,"no","no","cellular",1.10302468402326,"aug",-0.776023611182327,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","secondary","no",-0.447568255482547,"yes","no","cellular",0.0179674898849468,"apr",-0.472742645736249,-0.572870169793238,2.63239732479728,0.162786450436281,"failure","no"
"Workforce","technician","married","tertiary","no",-0.700443299934317,"yes","yes","unknown",0.861900863103634,"may",-0.441636905690497,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","unemployed","single","primary","no",-0.0490079820093513,"yes","no","unknown",-1.30821352517299,"jun",-0.783800046193765,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","housemaid","divorced","secondary","no",2.61480826709085,"no","no","cellular",0.259091310804572,"jul",1.54135402222617,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","management","married","tertiary","no",-0.446240827427682,"no","no","cellular",-1.79046116701224,"sep",-0.394978295621869,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","self-employed","married","tertiary","no",-0.551107643762012,"no","no","telephone",0.259091310804572,"nov",-0.826570438756674,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",0.0890445356966016,"yes","no","cellular",-1.06708970425336,"apr",-0.0761444601529149,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","management","married","primary","no",-0.417037410220654,"no","no","telephone",-1.66989925655243,"feb",0.732604781036629,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","tertiary","no",-0.165821650837465,"yes","no","cellular",-0.102594420574866,"may",-0.507736603287719,-0.246674279051293,2.54148642195497,1.70154894199495,"failure","no"
"Workforce","services","married","secondary","no",-0.414382554110924,"yes","no","cellular",-0.946527793793552,"may",-0.492183733264843,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","entrepreneur","married","secondary","no",-0.373564141423827,"no","yes","cellular",-0.584842062414115,"aug",-0.604942040930693,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1.22532295066098,"no","no","cellular",0.500215131724197,"nov",-0.289996422967458,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","secondary","no",-0.382192423780449,"yes","no","cellular",-1.06708970425336,"may",1.28473166684872,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","secondary","no",-0.233520481635577,"yes","no","cellular",1.58527232586251,"jan",-0.562171648367785,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.469470818387819,"no","yes","telephone",0.982462773563446,"jul",1.42859571456032,0.731913393174539,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.372568570382679,"yes","no","cellular",-0.464280151954303,"may",0.0132845424786212,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",1.48981299059282,"no","no","cellular",-1.66989925655243,"feb",-0.554395213356347,-0.246674279051293,1.92531252491269,0.547477073325948,"failure","no"
"Workforce","unemployed","married","primary","no",-0.41205955501491,"yes","no","cellular",0.379653221264384,"nov",-0.426084035667621,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","unknown","no",-0.367922572190651,"yes","no","cellular",-1.66989925655243,"aug",-0.585500953402098,0.0795216116906509,2.40006946197805,0.162786450436281,"success","yes"
"Workforce","blue-collar","married","secondary","no",-0.447568255482547,"no","no","cellular",-0.223156331034678,"aug",-0.768247176170889,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","divorced","secondary","no",-0.436948831043628,"no","no","cellular",-1.30821352517299,"feb",-0.507736603287719,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.447568255482547,"yes","no","cellular",1.22358659448307,"aug",-0.919887658893929,11.4963777876587,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","single","primary","no",-0.446904541455115,"yes","no","unknown",-0.82596588333374,"jun",0.00161988996146431,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
